dataset_id,scenario,rep,sim_in_rep,attempt_used,perm_seed,u_seed,u_value,p_perm,p_midp,p_bootei,p_rand,p_asym,p_fisher,sig_perm,sig_midp,sig_bootei,sig_rand,sig_asym,sig_fisher,n,k_row,k_col,alpha,theta
H1Power_rep031_sim0017,H1 (Power),31,17,1,1710000,1759996,0.1759329247288406,0.033993201359728054,0.0169,0.01919616076784643,0.005946532855834812,0.011229886652916696,0.03333333333333337,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0018,H1 (Power),31,18,1,1810000,1859996,0.3066804031841457,0.5002999400119976,0.3515,0.3735252949410118,0.2940067519069649,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0019,H1 (Power),31,19,1,1910000,1959996,0.09309132886119187,1,0.601,0.564887022595481,0.2762868804312311,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0020,H1 (Power),31,20,1,2010000,2059996,0.3978099867235869,0.022195560887822437,0.011,0.022195560887822437,0.008751819707918912,0.0015654022580025475,0.022222222222222223,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0021,H1 (Power),31,21,1,2110000,2159996,0.9352901424281299,0.16836632673465307,0.0841,0.1241751649670066,0.15731580195641146,0.03843393023678181,0.16666666666666669,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0022,H1 (Power),31,22,1,2210000,2259996,0.8483677972108126,0.04779044191161767,0.0238,0.04779044191161767,0.040382307147234675,0.009823274507519249,0.04761904761904761,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0023,H1 (Power),31,23,1,2310000,2359996,0.7650515495333821,0.4931013797240552,0.3455,0.2489502099580084,0.4236902071123477,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0024,H1 (Power),31,24,1,2410000,2459996,0.9491254796739668,0.04439112177564487,0.0221,0.014197160567886422,0.04195134620158933,0.009823274507519249,0.04761904761904761,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0025,H1 (Power),31,25,1,2510000,2559996,0.45084238797426224,0.04459108178364327,0.0222,0.025994801039792043,0.020017402026057243,0.009823274507519249,0.04761904761904762,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0026,H1 (Power),31,26,1,2610000,2659996,0.6744253479409963,0.07718456308738253,0.0413,0.052389522095580884,0.05375396984298714,0.03501498101966249,0.0761904761904762,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0027,H1 (Power),31,27,1,2710000,2759996,0.23084804881364107,0.5010997800439912,0.3498,0.2403519296140772,0.2684084499612451,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0028,H1 (Power),31,28,1,2810000,2859996,0.01196323987096548,0.20175964807038593,0.1008,0.060787842431513694,0.002411789157986641,0.03501498101966249,0.19999999999999996,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0029,H1 (Power),31,29,1,2910000,2959996,0.5703729274682701,0.46650669866026795,0.2989,0.4117176564687063,0.32247493070187044,0.19670560245894694,0.4666666666666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0030,H1 (Power),31,30,1,3010000,3059996,0.5249330301303416,0.07098580283943211,0.0354,0.0619876024795041,0.03716525853322819,0.015725299754505418,0.06666666666666667,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0031,H1 (Power),31,31,1,3110000,3159996,0.6998477540910244,0.06978604279144171,0.0348,0.06978604279144171,0.0487094036847353,0.015725299754505418,0.0666666666666667,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0032,H1 (Power),31,32,1,3210000,3259996,0.13806323357857764,0.05358928214357129,0.0267,0.027194561087782444,0.0073725766730960455,0.009823274507519249,0.04761904761904761,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0033,H1 (Power),31,33,1,3310000,3359996,0.8520840706769377,1,0.7164,0.7670465906818636,0.9161020848879591,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0034,H1 (Power),31,34,1,3410000,3459996,0.482264876132831,0.49090181963607277,0.3479,0.3679264147170566,0.34283130159876307,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0035,H1 (Power),31,35,1,3510000,3559996,0.650815396104008,0.19976004799040192,0.1136,0.042191561687662464,0.13954024812988938,0.09096894797535764,0.20000000000000007,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0036,H1 (Power),31,36,1,3610000,3659996,0.7526223435997963,1,0.7669,0.7676464707058588,0.884672536586225,0.49015296041582496,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0037,H1 (Power),31,37,1,3710000,3759996,0.992756529012695,0.1839632073585283,0.0959,0.16656668666266747,0.18252659780043176,0.09763453614071978,0.18333333333333335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0038,H1 (Power),31,38,1,3810000,3859996,0.28129492490552366,0.16256748650269945,0.0812,0.1299740051989602,0.04568229580465704,0.03843393023678181,0.16666666666666657,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0039,H1 (Power),31,39,1,3910000,3959996,0.9741842551156878,0.1941611677664467,0.1153,0.11017796440711858,0.18993660175520927,0.09096894797535764,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0040,H1 (Power),31,40,1,4010000,4059996,0.010122479870915413,0.1925614877024595,0.1337,0.14957008598280344,0.07618837913684547,0.06508672649276692,0.19047619047619038,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0041,H1 (Power),31,41,1,4110000,4159996,0.6492904317565262,1,0.7292,0.7940411917616477,0.8100556978393346,0.746885633390364,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0042,H1 (Power),31,42,1,4210000,4259996,0.29788174107670784,1,0.6023,0.22735452909418116,0.4415351368524134,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0043,H1 (Power),31,43,1,4310000,4359996,0.28206075145862997,0.14157168566286743,0.0707,0.07118576284743051,0.039883390256250276,0.05280751141611337,0.1333333333333334,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0044,H1 (Power),31,44,1,4410000,4459996,0.8262146199122071,1,0.6051,0.4179164167166567,0.8627443068066611,0.5270892568655381,0.9999999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0045,H1 (Power),31,45,1,4510000,4559996,0.28003238467499614,0.04899020195960808,0.0244,0.03179364127174565,0.013665580372139812,0.009823274507519249,0.04761904761904761,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0046,H1 (Power),31,46,1,4610000,4659996,0.6860541852656752,0.5276944611077784,0.2871,0.3285342931413717,0.37659206311278975,0.19670560245894694,0.5238095238095241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0047,H1 (Power),31,47,1,4710000,4759996,0.8970395005308092,0.5046990601879624,0.3525,0.28134373125374923,0.47327941606147217,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0048,H1 (Power),31,48,1,4810000,4859996,0.8465132690034807,0.5276944611077784,0.2875,0.3867226554689062,0.4538956717754714,0.19670560245894694,0.523809523809524,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0049,H1 (Power),31,49,1,4910000,4959996,0.42884641303680837,1,0.7495,0.5794841031793642,0.7138520529314409,0.7781596861761657,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0050,H1 (Power),31,50,1,5010000,5059996,0.5512847225181758,0.17896420715856828,0.0894,0.09738052389522095,0.09856970838624984,0.03843393023678181,0.16666666666666669,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0051,H1 (Power),31,51,1,5110000,5159996,0.21718291146680713,0.005198960207958408,0.0025,0.005198960207958408,0.0010859145573340356,0.0015654022580025519,0.004761904761904761,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0052,H1 (Power),31,52,1,5210000,5259996,0.6907291051466018,0.05018996200759848,0.025,0.01839632073585283,0.03453645525733009,0.009823274507519249,0.047619047619047616,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0053,H1 (Power),31,53,1,5310000,5359996,0.8385545550845563,0.501499700059988,0.348,0.3853229354129174,0.4518685374999419,0.2597964596779418,0.5000000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0054,H1 (Power),31,54,1,5410000,5459996,0.9619321103673428,0.02519496100779844,0.0125,0.02519496100779844,0.02404830275918357,0.0015654022580025475,0.022222222222222223,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0055,H1 (Power),31,55,1,5510000,5559996,0.20489696320146322,0.1921615676864627,0.1104,0.1255748850229954,0.0622391843944788,0.09096894797535764,0.20000000000000007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0056,H1 (Power),31,56,1,5610000,5659996,0.7430563732050359,0.1929614077184563,0.1137,0.05078984203159368,0.15215151824103668,0.09096894797535764,0.20000000000000007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,2,0.05,1.116708980377408
H1Power_rep031_sim0057,H1 (Power),31,57,1,5710000,5759996,0.5635298385750502,0.003599280143971206,0.0017,0.003599280143971206,0.0019160014511551708,0.0015654022580025519,0.004761904761904761,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,0.05,1.116708980377408
